ListingKey,ListingCreationDate,Term,LoanStatus,ClosedDate,BorrowerAPR,EstimatedReturn,BorrowerRate,ProsperRatingAlpha,ProsperScore,ListingCategory,BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,InquiriesLast6Months,CurrentDelinquencies,DelinquenciesLast7Years,BankcardUtilization,IncomeRange,StatedMonthlyIncome,TotalProsperLoans,LoanOriginalAmount,Recommendations,QuarterCreditPulled,LoanRange,Top5ListingCategory
35A43586339373116BA3266,2013-08-03,36,Current,,0.13799,0.06663,0.1099,A,9,Debt Consolidation,CA,Sales - Commission,Employed,87,False,2013-09-30,660,679,8,8,43,1,0,7,0.92,"$100,000+",27083.333333,0,15000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
2E973595380090624141224,2013-12-05,60,Current,,0.16969,0.07408,0.1465,B,5,Debt Consolidation,OK,Other,Self-employed,52,False,2013-12-05,700,719,9,9,23,0,0,0,0.81,"$100,000+",19166.666667,0,15000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
4884358928040549915D091,2013-09-17,60,Current,,0.28899,0.10307,0.2629,E,4,Other,CA,Professional,Employed,97,True,2013-09-17,660,679,15,14,50,5,0,24,0.45,"$100,000+",10000.0,1,5000,0,Q3,"(4000.0, 5000.0]",Other
3FE93595717671421F2007E,2013-12-09,36,Current,,0.30131,0.09737,0.2624,E,3,Debt Consolidation,MI,Sales - Commission,Self-employed,142,False,2013-12-09,640,659,6,5,32,2,0,3,0.19,"$100,000+",10000.0,0,3000,0,Q4,"(999.999, 4000.0]",Debt Consolidation
2E693547256967548F5530A,2012-05-23,36,Completed,2013-11-01,0.21372,0.1074,0.1768,B,8,Large Purchases,WV,Doctor,Employed,62,True,2012-05-23,680,699,29,27,47,0,0,0,0.64,"$100,000+",10000.0,0,7500,0,Q2,"(5000.0, 10000.0]",Other
0299358513415677752D2B9,2013-07-31,36,Current,,0.19645,0.0868,0.1599,B,7,Debt Consolidation,CA,Computer Programmer,Employed,12,False,2013-07-31,660,679,17,17,23,1,0,0,0.49,"$100,000+",11000.0,0,17000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
7D62352907039315624757D,2011-10-21,12,Completed,2012-10-26,0.15077,0.0627,0.0929,A,8,Business,CA,Executive,Employed,153,True,2011-10-21,760,779,16,16,33,1,0,0,0.52,"$100,000+",11215.833333,1,2854,0,Q4,"(999.999, 4000.0]",Business
0A4435212662578714D531E,2011-07-26,36,Completed,2011-08-23,0.09333,0.0604,0.0899,AA,10,Other,NJ,Analyst,Employed,33,True,2011-07-26,820,839,7,7,35,0,0,0,0.21,"$100,000+",12500.0,0,15000,0,Q3,"(10000.0, 15000.0]",Other
0A563603294561080AC9FB9,2014-03-04,60,Current,,0.1986,0.0756,0.1745,C,4,Debt Consolidation,CT,Attorney,Employed,59,True,2014-03-04,680,699,24,19,41,1,0,0,0.83,"$100,000+",15432.0,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
30093595885320559EF83C3,2013-11-26,60,Current,,0.14658,0.0691,0.1239,A,8,Debt Consolidation,TX,Executive,Employed,52,True,2013-11-26,700,719,11,11,19,0,1,0,0.42,"$100,000+",13333.333333,0,20000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
37823591883331442590543,2013-10-14,36,Current,,0.18479,0.08154,0.1485,B,8,Debt Consolidation,CA,Social Worker,Employed,252,True,2013-10-14,660,679,16,15,31,2,0,1,0.73,"$100,000+",11770.75,0,11000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
09F23603019450271E7C38C,2014-03-01,60,Current,,0.15817,0.06868,0.135,B,10,Other,GA,Professional,Employed,26,True,2014-03-01,680,699,11,11,29,2,0,1,0.86,"$100,000+",10000.0,1,8500,0,Q1,"(5000.0, 10000.0]",Other
0A923594905888377E752DC,2013-11-16,60,Current,,0.18965,0.08421,0.166,C,7,Debt Consolidation,TX,Professional,Employed,135,True,2013-11-16,720,739,14,14,38,1,0,0,0.54,"$100,000+",10416.666667,1,8000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
026135965637546314F8C15,2013-12-17,60,Current,,0.16662,0.074,0.1435,B,7,Debt Consolidation,TX,Professional,Employed,21,True,2013-12-13,720,739,14,13,39,3,0,0,0.4,"$100,000+",10500.0,0,33750,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
401A3596409697596EDC406,2013-12-01,60,Current,,0.12113,0.05879,0.099,A,10,Debt Consolidation,NM,Pharmacist,Employed,16,True,2013-12-01,760,779,16,14,56,1,0,0,0.29,"$100,000+",11250.0,1,16000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
401A3596753454585D0590A,2013-12-17,36,Current,,0.14714,0.06706,0.1189,A,8,Debt Consolidation,VA,Executive,Employed,196,True,2013-12-17,680,699,18,17,64,1,0,0,0.83,"$100,000+",12500.0,2,8000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
31A13546301433947681665,2012-05-04,60,Current,,0.24702,0.142,0.222,C,4,Home Improvement,TX,Executive,Employed,102,True,2012-05-04,720,739,15,13,50,1,0,1,0.76,"$100,000+",12032.166667,1,10000,0,Q2,"(5000.0, 10000.0]",Home Improvement
0BD6359845947707814648F,2014-01-02,36,Current,,0.07922,0.04261,0.0659,AA,10,Debt Consolidation,TX,Executive,Employed,36,True,2014-01-02,720,739,12,12,41,0,0,0,0.66,"$100,000+",14083.333333,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
0B85360278016707413E12E,2014-02-10,36,Current,,0.09065,0.04806,0.0769,AA,8,Other,CT,Executive,Employed,140,True,2014-02-10,800,819,14,14,33,2,0,0,0.06,"$100,000+",11250.0,0,5000,0,Q1,"(4000.0, 5000.0]",Other
02963545772744019904317,2012-05-07,60,Chargedoff,2013-11-14,0.17849,0.1115,0.1551,A,8,Other,MA,Other,Employed,2,True,2012-05-07,780,799,14,13,37,3,0,0,0.62,"$100,000+",12500.0,0,7000,0,Q2,"(5000.0, 10000.0]",Other
439A359416162414840F4E2,2013-11-11,36,Current,,0.14816,0.07078,0.1199,A,10,Debt Consolidation,VT,Executive,Employed,30,True,2013-11-11,740,759,15,14,36,1,0,0,0.78,"$100,000+",11666.666667,0,35000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
43A435906917688625E0ABA,2013-09-20,60,Current,,0.17839,0.08215,0.155,B,9,Other,KS,Sales - Commission,Employed,7,True,2013-09-20,740,759,8,8,37,0,0,0,0.69,"$100,000+",16666.666667,0,35000,0,Q3,"(15000.0, 35000.0]",Other
7B203510582027422D03E64,2011-03-12,36,Current,,0.06888,0.04,0.0655,AA,10,Debt Consolidation,NH,Pilot - Private/Commercial,Employed,265,True,2011-03-12,760,779,14,14,33,0,0,0,0.68,"$100,000+",10833.333333,0,12000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
305C354139996058790C887,2012-03-20,36,Current,,0.17359,0.0761,0.1449,B,9,Auto,FL,Professional,Employed,85,False,2012-03-20,700,719,3,3,24,1,0,41,0.39,"$100,000+",11666.666667,0,10000,0,Q1,"(5000.0, 10000.0]",Auto
0B8836005525145418F0E2F,2014-01-14,36,Current,,0.14714,0.06706,0.1189,A,7,Debt Consolidation,PA,Executive,Employed,149,True,2014-01-14,700,719,28,26,106,3,0,0,0.32,"$100,000+",16666.666667,0,25000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
43DC3537082409530FA7FEB,2012-01-16,36,Chargedoff,2014-01-19,0.35797,0.1246,0.3177,HR,3,Large Purchases,NY,Professional,Self-employed,115,False,2012-01-16,740,759,5,5,14,0,0,0,0.74,"$100,000+",10000.0,0,4000,0,Q1,"(999.999, 4000.0]",Other
6E563600670411369F12E78,2014-01-13,36,Current,,0.1899,0.07517,0.1535,B,3,Debt Consolidation,VA,Other,Employed,30,True,2014-01-13,700,719,19,16,32,1,0,0,0.96,"$100,000+",10275.833333,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
6E7035968633142000D49A0,2013-12-03,60,Current,,0.22549,0.0837,0.201,D,2,Debt Consolidation,CA,Professional,Self-employed,247,True,2013-12-03,700,719,14,12,30,0,0,0,0.89,"$100,000+",12500.0,0,9000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
307A3604952309821E66984,2014-03-02,36,Current,,0.09469,0.04929,0.0809,AA,8,Debt Consolidation,CA,Computer Programmer,Employed,12,False,2014-03-02,720,739,8,8,11,0,0,0,0.58,"$100,000+",11666.666667,0,17000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
30AE3509760850398B0A3EC,2011-03-15,36,Completed,2012-12-19,0.2951,0.1357,0.2599,D,6,Business,TX,Other,Employed,76,True,2011-03-12,700,719,14,10,39,3,0,0,0.95,"$100,000+",11666.666667,0,5000,0,Q1,"(4000.0, 5000.0]",Business
033635763137480066E457D,2013-04-07,60,Current,,0.23462,0.1115,0.2099,C,10,Home Improvement,MA,Professional,Full-time,99,False,2013-04-07,640,659,11,10,33,0,0,4,0.91,"$100,000+",10000.0,5,15000,0,Q2,"(10000.0, 15000.0]",Home Improvement
43E835955033665686E25D3,2013-11-29,36,Current,,0.14714,0.06706,0.1189,A,10,Debt Consolidation,NV,Retail Management,Employed,151,False,2013-11-29,660,679,7,7,28,0,0,30,0.84,"$100,000+",10000.0,0,5000,0,Q4,"(4000.0, 5000.0]",Debt Consolidation
6E9635703997534949ED6C5,2013-02-05,36,Current,,0.28032,0.1051,0.2419,D,4,Debt Consolidation,MN,Other,Employed,175,True,2013-02-05,640,659,8,8,21,1,0,0,0.96,"$100,000+",11666.666667,0,8000,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
37823487124112990C5368F,2010-06-16,36,Completed,2011-01-31,0.17018,0.0862,0.1485,B,8,Other,GA,Other,Full-time,57,True,2010-06-16,740,759,8,8,23,0,0,0,0.94,"$100,000+",25166.666667,0,10000,0,Q2,"(5000.0, 10000.0]",Other
30BC3602851181424CB8783,2014-02-11,36,Current,,0.11548,0.05293,0.0874,A,10,Debt Consolidation,AR,Sales - Retail,Employed,117,True,2014-03-05,700,719,12,10,33,0,0,0,0.0,"$100,000+",20833.333333,2,3500,0,Q1,"(999.999, 4000.0]",Debt Consolidation
0B8C35925193683816205EB,2013-10-09,36,Current,,0.12691,0.06153,0.099,A,10,Debt Consolidation,IN,Nurse (RN),Employed,102,True,2013-10-09,700,719,18,16,45,1,0,0,0.53,"$100,000+",10000.0,0,19000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
035335836251863369279DB,2013-07-11,60,Current,,0.18136,0.0905,0.1579,B,6,Debt Consolidation,VA,Professional,Employed,145,True,2013-07-11,760,779,16,16,34,0,0,0,0.89,"$100,000+",14166.666667,0,13000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
442B3600367232594A5A30B,2014-01-09,36,Current,,0.32446,0.10256,0.285,E,2,Debt Consolidation,NY,Sales - Retail,Employed,32,False,2014-01-09,640,659,11,11,34,1,0,0,0.98,"$100,000+",13333.333333,0,4000,0,Q1,"(999.999, 4000.0]",Debt Consolidation
37B73558191106845374BBD,2012-09-10,36,Current,,0.13138,0.0631,0.1034,A,9,Business,OH,Executive,Employed,209,True,2012-09-10,780,799,18,16,39,0,0,0,0.5,"$100,000+",16083.333333,0,16000,0,Q3,"(15000.0, 35000.0]",Business
2D2635984503681189056B4,2014-01-11,60,Current,,0.14528,0.06491,0.1224,B,9,Debt Consolidation,NJ,Police Officer/Correction Officer,Employed,107,True,2014-03-07,720,739,19,18,27,1,0,0,0.4,"$100,000+",10833.333333,0,35000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
036E357780218161628B5B2,2013-04-30,60,Current,,0.17522,0.0876,0.1519,B,8,Debt Consolidation,TN,Professional,Employed,13,True,2013-04-30,720,739,11,10,24,1,0,2,0.85,"$100,000+",17875.0,1,25000,0,Q2,"(15000.0, 35000.0]",Debt Consolidation
037535972816899308C902D,2013-12-07,36,Current,,0.18633,0.07463,0.15,B,7,Debt Consolidation,IL,Nurse (RN),Employed,335,True,2013-12-07,680,699,9,9,43,0,0,0,0.95,"$100,000+",10000.0,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
02D43550742226126DB1F63,2012-07-02,60,Current,,0.24702,0.142,0.222,C,4,Home Improvement,MD,Analyst,Employed,130,False,2012-07-02,720,739,27,25,60,5,0,0,0.34,"$100,000+",12250.0,3,10000,0,Q3,"(5000.0, 10000.0]",Home Improvement
44553544139345278DEF2B2,2012-04-03,36,Current,,0.06587,0.045,0.0625,AA,10,Business,NY,Computer Programmer,Employed,78,True,2012-04-03,860,879,8,8,20,0,0,0,0.03,"$100,000+",17916.666667,1,7000,0,Q2,"(5000.0, 10000.0]",Business
37EC35348166584613EFF6A,2011-12-25,60,Completed,2013-03-29,0.32989,0.1733,0.3027,D,6,Large Purchases,GA,Analyst,Employed,155,True,2011-12-25,740,759,19,17,41,0,0,0,0.74,"$100,000+",10833.333333,0,10000,0,Q4,"(5000.0, 10000.0]",Other
37EF3559929455843DECE95,2012-10-05,60,Current,,0.13983,0.0821,0.1173,A,9,Debt Consolidation,FL,Professional,Employed,98,True,2012-10-05,760,779,11,10,30,0,0,0,0.77,"$100,000+",13333.333333,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
0C1F35218209092870E9FC4,2011-07-25,36,Completed,2013-05-17,0.27467,0.1243,0.2399,D,1,Debt Consolidation,IL,Computer Programmer,Self-employed,136,True,2011-07-21,740,759,18,17,51,10,0,0,0.0,"$100,000+",25000.0,1,15000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
0B053593134918385B030DB,2013-11-05,60,Current,,0.21935,0.08922,0.195,C,8,Debt Consolidation,NJ,Attorney,Employed,59,True,2013-11-05,660,679,10,10,21,1,0,3,0.69,"$100,000+",15666.666667,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
4B683528762309307B48FE0,2011-10-13,36,Completed,2013-06-28,0.1322,0.0807,0.111,A,8,Home Improvement,VA,Analyst,Employed,26,False,2011-10-13,700,719,13,13,23,0,0,0,0.01,"$100,000+",10750.0,1,24500,0,Q4,"(15000.0, 35000.0]",Home Improvement
39C935210383360809190E5,2011-07-21,36,Chargedoff,2012-04-01,0.35643,0.1487,0.3199,E,1,Debt Consolidation,IL,Executive,Employed,330,True,2011-07-21,780,799,19,14,58,13,0,0,0.21,"$100,000+",19000.0,0,7500,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
034A3508274078302B990B6,2011-02-11,36,Current,,0.2951,0.1357,0.2599,D,6,Other,CT,Attorney,Employed,20,False,2011-02-11,660,679,6,6,31,1,7,39,0.88,"$100,000+",19932.5,0,7500,0,Q1,"(5000.0, 10000.0]",Other
0BAF3582830315774DB17E8,2013-06-28,60,Current,,0.14453,0.0727,0.1219,A,8,Debt Consolidation,PA,Other,Employed,95,True,2013-06-28,800,819,6,5,9,1,0,0,0.37,"$100,000+",12500.0,1,13000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
0AF035943343253554DAA58,2013-11-22,36,Current,,0.0903,0.04806,0.0769,AA,10,Debt Consolidation,IL,Executive,Employed,104,True,2013-11-22,760,779,8,7,22,2,0,0,0.42,"$100,000+",16500.0,0,12000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
03663580446478791F3D1B3,2013-06-15,36,Current,,0.24758,0.1003,0.2099,C,5,Debt Consolidation,GA,Attorney,Employed,152,False,2013-06-16,660,679,17,12,49,0,0,0,0.68,"$100,000+",12083.333333,0,15000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
03673575038998871088ED2,2013-03-27,60,Current,,0.20593,0.102,0.1819,B,7,Debt Consolidation,WA,Computer Programmer,Employed,84,False,2013-03-27,720,739,11,11,23,0,0,0,0.91,"$100,000+",11250.0,0,13000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
478E3586125176287057D03,2013-08-08,60,Current,,0.32393,0.1237,0.2969,E,2,Debt Consolidation,PA,Doctor,Employed,37,True,2013-08-08,680,699,15,14,21,2,0,0,0.9,"$100,000+",20833.333333,0,4000,0,Q3,"(999.999, 4000.0]",Debt Consolidation
0B5235743905564424AC20E,2013-03-22,36,Chargedoff,2013-09-25,0.22354,0.095,0.1864,C,5,Debt Consolidation,CA,Nurse (RN),Employed,175,True,2013-03-22,700,719,16,15,27,0,0,0,0.77,"$100,000+",11583.333333,0,15000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
7B3B354349219107900EB5F,2012-04-05,36,Completed,2012-10-16,0.2837,0.1104,0.2452,D,5,Home Improvement,MD,Professional,Employed,180,True,2012-04-05,720,739,20,18,47,1,0,0,0.57,"$100,000+",12204.666667,0,15000,0,Q2,"(10000.0, 15000.0]",Home Improvement
365C3597105304724C3189E,2013-12-02,36,Current,,0.22108,0.08172,0.184,C,4,Debt Consolidation,CA,Executive,Employed,152,True,2013-12-02,660,679,23,22,47,2,0,0,0.52,"$100,000+",23333.333333,1,18456,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
03BD354863500957902178F,2012-06-11,36,Current,,0.15538,0.0836,0.127,A,8,Vacation,VA,Judge,Employed,164,True,2012-06-11,780,799,16,16,38,1,0,0,0.67,"$100,000+",15000.0,0,20000,0,Q2,"(15000.0, 35000.0]",Other
4BA235057785443753C11CC,2011-01-09,36,Completed,2012-07-23,0.33097,0.1698,0.295,D,8,Other,WA,Construction,Employed,117,True,2011-01-09,660,679,9,9,18,0,0,0,0.87,"$100,000+",10000.0,0,7500,0,Q1,"(5000.0, 10000.0]",Other
4BAC358723198223392C3F2,2013-08-26,36,Current,,0.20462,0.0888,0.1679,B,4,Debt Consolidation,MN,Professional,Employed,225,True,2013-08-26,700,719,9,8,40,2,0,26,0.98,"$100,000+",12666.666667,1,10000,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
8A7E3550366748063DB3CDD,2012-06-15,36,Completed,2013-05-09,0.12427,0.0662,0.0964,A,9,Debt Consolidation,TX,Other,Employed,331,True,2012-06-15,780,799,9,9,25,0,0,0,0.06,"$100,000+",16333.333333,4,11250,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
7AD9357222604455666E5C5,2013-02-20,60,Current,,0.09959,0.0517,0.0779,AA,8,Debt Consolidation,TX,Executive,Employed,27,True,2013-02-20,760,779,16,16,30,1,0,0,0.56,"$100,000+",10916.666667,0,15000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
369B35834210793183F0E83,2013-07-15,60,Current,,0.18136,0.0905,0.1579,B,7,Debt Consolidation,CA,Executive,Employed,35,True,2013-07-15,780,799,16,15,48,1,0,0,0.61,"$100,000+",13000.0,0,35000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
4BBC353611593002704C0C7,2012-01-09,60,Current,,0.30008,0.1521,0.2737,D,5,Debt Consolidation,NY,Executive,Full-time,143,True,2012-01-09,600,619,28,25,53,1,0,0,0.88,"$100,000+",13333.333333,1,10000,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
8AF23481349274848705C84,2010-04-23,36,Completed,2010-07-28,0.06668,0.0473,0.0633,AA,10,Business,MO,Computer Programmer,Self-employed,82,True,2010-04-23,780,799,13,12,40,1,0,0,0.28,"$100,000+",10236.583333,0,1000,0,Q2,"(999.999, 4000.0]",Business
65FF3587163015767CB0DE1,2013-08-26,60,Current,,0.17061,0.0861,0.1474,B,10,Debt Consolidation,CA,Attorney,Employed,121,False,2013-08-06,680,699,12,11,39,0,0,2,0.54,"$100,000+",12666.666667,0,20000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
663935775141450219747B4,2013-05-05,60,Current,,0.12205,0.0624,0.0999,A,9,Debt Consolidation,NJ,Other,Employed,148,True,2013-05-05,760,779,9,8,18,0,0,0,0.51,"$100,000+",10729.166667,0,14000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
0C3D3555860061002C4F064,2012-09-05,36,Completed,2013-07-30,0.35797,0.1271,0.3177,HR,3,Home Improvement,FL,Professional,Employed,378,False,2012-09-05,720,739,8,5,18,3,0,22,0.0,"$100,000+",11525.0,0,4000,0,Q3,"(999.999, 4000.0]",Home Improvement
372D3542842332847892743,2012-03-23,60,Completed,2013-04-19,0.09826,0.076,0.0961,AA,10,Medical/Dental,NC,Attorney,Employed,347,True,2012-03-23,780,799,10,8,26,0,0,0,0.56,"$100,000+",11250.0,0,15750,0,Q1,"(15000.0, 35000.0]",Other
543C35996185538898E7C88,2014-01-11,60,Current,,0.2004,0.08022,0.1765,C,4,Debt Consolidation,CO,Computer Programmer,Employed,300,True,2014-01-11,720,739,9,9,30,0,0,0,1.01,"$100,000+",10500.0,0,25000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
6338359069242703942DED9,2013-09-26,36,Current,,0.19501,0.08268,0.1585,B,10,Home Improvement,DC,Attorney,Employed,49,True,2013-09-26,640,659,13,11,19,2,0,0,0.7,"$100,000+",25000.0,2,7500,0,Q3,"(5000.0, 10000.0]",Home Improvement
2AE035900918276819CD164,2013-09-22,36,Current,,0.28544,0.099,0.2469,D,4,Taxes,PA,Sales - Commission,Employed,63,False,2013-09-22,660,679,10,10,18,5,1,17,0.28,"$100,000+",19583.333333,0,10000,0,Q3,"(5000.0, 10000.0]",Other
0BBA35970395345349717E3,2013-12-05,36,Current,,0.08496,0.04554,0.0716,AA,10,Debt Consolidation,CT,Professional,Employed,140,True,2013-12-05,740,759,11,11,27,0,0,0,0.49,"$100,000+",10416.666667,0,13000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
038F35299836547000D6826,2011-10-18,36,Current,,0.1322,0.0807,0.111,A,8,Home Improvement,CA,Computer Programmer,Employed,12,True,2011-10-18,720,739,15,14,41,0,0,0,0.8,"$100,000+",10833.333333,2,8000,0,Q4,"(5000.0, 10000.0]",Home Improvement
5E083592005944124DA1234,2013-10-05,36,Current,,0.24205,0.0898,0.2045,C,6,Debt Consolidation,VA,Professor,Employed,81,True,2013-10-05,700,719,8,8,28,0,0,0,0.81,"$100,000+",14775.0,0,15000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
5E1A35989739796889A57BD,2013-12-31,60,Current,,0.14147,0.06706,0.1189,A,10,Debt Consolidation,WI,Professional,Employed,53,True,2013-12-31,700,719,9,8,23,0,0,0,0.91,"$100,000+",16750.0,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
0C903514942098029E3325D,2011-05-04,36,Completed,2013-08-29,0.06327,0.04,0.0599,AA,10,Debt Consolidation,IN,Professor,Employed,117,True,2011-05-04,780,799,15,15,29,1,0,0,0.2,"$100,000+",10041.666667,2,9000,0,Q2,"(5000.0, 10000.0]",Debt Consolidation
63B73549239185296A83230,2012-06-08,60,Completed,2013-08-05,0.23318,0.1385,0.2085,B,8,Debt Consolidation,OK,Professional,Employed,12,True,2012-06-08,740,759,5,5,30,0,0,0,0.97,"$100,000+",14583.333333,0,15000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
63B735559335533143904E3,2012-08-28,36,Past Due (1-15 days),,0.33665,0.1263,0.2969,E,3,Debt Consolidation,MA,Other,Employed,42,True,2012-08-28,620,639,8,8,20,5,0,0,0.9,"$100,000+",13416.666667,1,8000,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
732F3484285076748E7CCDE,2010-05-17,36,Completed,2013-05-25,0.09643,0.068,0.093,AA,8,Debt Consolidation,NY,Sales - Commission,Full-time,11,True,2010-05-17,840,859,13,13,30,1,0,0,0.06,"$100,000+",17083.333333,0,13500,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
733935583284005611CCB10,2012-09-18,36,Current,,0.21434,0.0987,0.1774,C,8,Other,AR,Social Worker,Employed,13,True,2012-09-18,720,739,12,11,42,1,1,31,0.52,"$100,000+",10000.0,0,4000,0,Q3,"(999.999, 4000.0]",Other
287F35273704509481EDE40,2011-09-22,36,Current,,0.2951,0.1317,0.2599,D,7,Debt Consolidation,MI,Sales - Commission,Employed,104,True,2011-10-27,660,679,9,9,32,0,0,0,1.01,"$100,000+",10333.333333,0,8000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
2886353389678009490427B,2011-12-08,36,Current,,0.24983,0.1124,0.2121,C,5,Debt Consolidation,GA,Sales - Commission,Employed,105,True,2011-12-08,660,679,15,13,23,1,0,0,0.86,"$100,000+",13333.333333,1,13000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
03E03562825694550EDD23F,2012-11-02,60,Current,,0.14985,0.0861,0.1271,A,8,Large Purchases,TX,Construction,Employed,100,True,2012-11-02,760,779,13,13,29,2,0,0,0.18,"$100,000+",10000.0,0,16000,0,Q4,"(15000.0, 35000.0]",Other
4C5D3602016248606622FD1,2014-02-07,36,Current,,0.12727,0.05879,0.099,A,10,Debt Consolidation,NY,Professional,Employed,10,False,2014-02-07,720,739,11,11,17,0,0,0,0.73,"$100,000+",12500.0,0,27500,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
4C7F3603257341504601AC7,2014-02-20,36,Current,,0.11548,0.05293,0.0874,A,10,Debt Consolidation,FL,Professor,Full-time,81,True,2014-02-20,760,779,18,16,42,2,0,0,0.21,"$100,000+",11833.333333,3,15000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
3B303581685496143E635F8,2013-06-18,36,Current,,0.12528,0.06,0.0974,A,9,Debt Consolidation,FL,Executive,Employed,37,True,2013-06-21,760,779,23,22,58,0,0,0,0.35,"$100,000+",10333.333333,0,15000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
800C35891458167638B4795,2013-09-07,36,Current,,0.24614,0.09066,0.2085,D,7,Debt Consolidation,NJ,Accountant/CPA,Employed,10,True,2013-09-07,640,659,6,6,18,0,0,0,0.97,"$100,000+",14416.666667,0,15000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
27A23583655111362B7C40D,2013-07-01,60,Current,,0.25102,0.1152,0.2259,C,4,Debt Consolidation,CO,Other,Employed,4,False,2013-07-01,680,699,10,9,28,2,3,0,0.82,"$100,000+",10000.0,0,15000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
0C383580855552002E7A75B,2013-05-31,60,Current,,0.13227,0.0666,0.1099,A,9,Debt Consolidation,FL,Computer Programmer,Employed,161,True,2013-05-31,820,839,11,11,47,0,0,0,0.34,"$100,000+",11250.0,0,29765,0,Q2,"(15000.0, 35000.0]",Debt Consolidation
04343561384113642035048,2012-10-26,60,Current,,0.14985,0.0861,0.1271,A,8,Debt Consolidation,PA,Executive,Employed,75,True,2012-10-26,720,739,19,19,57,0,0,5,0.72,"$100,000+",15000.0,1,17000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
4C803577934149123943855,2013-04-30,60,Current,,0.17061,0.0861,0.1474,B,9,Debt Consolidation,VA,Civil Service,Employed,354,False,2013-04-30,720,739,25,23,33,0,0,0,0.75,"$100,000+",11763.416667,0,25000,0,Q2,"(15000.0, 35000.0]",Debt Consolidation
4CD53601913810467C31C87,2014-02-09,36,Current,,0.12117,0.05568,0.093,A,9,Debt Consolidation,CA,Other,Employed,1,False,2014-02-09,660,679,9,9,27,1,0,1,0.61,"$100,000+",10083.333333,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
